CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segments
16007,47,4,1693.81,3,4,4,344,Loyal Customers
16008,23,3,478.78,4,4,3,443,Potential Loyalist
16009,21,4,972.11,4,4,4,444,Loyal Customers
16010,245,2,282.3,1,3,2,132,Hibernating
16011,7,14,2954.36,5,5,5,555,Champions
16012,34,3,1415.29,3,4,4,344,Loyal Customers
16013,3,42,34157.6,5,5,5,555,Champions
16014,37,3,646.83,3,4,3,343,Needing Attention
16015,3,3,704.55,5,4,3,543,Potential Loyalist
16016,2,7,1102.49,5,5,4,554,Champions
16017,46,1,211.88,3,2,1,321,About to Sleep
16018,38,2,408.9,3,3,2,332,Others
16019,46,8,3567.14,3,5,5,355,Loyal Customers
16020,16,3,851.01,4,4,3,443,Potential Loyalist
16022,259,1,602.63,1,2,3,123,Hibernating
16023,45,3,719.81,3,4,3,343,Needing Attention
16024,11,1,251.03,5,2,2,522,Recent Customers
16025,29,1,439.65999999999997,4,2,2,422,Recent Customers
16026,42,1,236.09,3,2,1,321,About to Sleep
16027,91,6,934.62,2,5,4,254,Can’t Lose Them
16029,38,57,67738.31999999999,3,5,5,355,Loyal Customers
16030,309,1,331.24,1,2,2,122,Hibernating
16031,91,2,547.9,2,3,3,233,Needing Attention
16033,5,18,8471.08,5,5,5,555,Champions
16034,195,3,437.70000000000005,1,4,2,142,At Risk
16036,86,2,758.9200000000001,2,3,3,233,Needing Attention
16037,269,2,554.5600000000001,1,3,3,133,At Risk
16038,7,3,471.78,5,4,2,542,Recent Customers
16040,64,3,1313.55,3,4,4,344,Loyal Customers
16041,30,3,3166.4,4,4,5,445,Loyal Customers
16042,21,5,1177.47,4,4,4,444,Loyal Customers
16043,37,4,773.99,3,4,3,343,Needing Attention
16045,119,4,1340.7,2,4,4,244,Can’t Lose Them
16049,39,3,1074.81,3,4,4,344,Loyal Customers
16050,173,1,137.9,1,2,1,121,Lost Customers
16052,53,1,362.06,3,2,2,322,About to Sleep
16053,32,2,1511.95,3,3,4,334,Promising
16054,144,1,783.9,2,2,3,223,At Risk
16055,220,1,134.8,1,2,1,121,Lost Customers
16056,44,1,650.75,3,2,3,323,Needing Attention
16057,15,7,2263.12,4,5,5,455,Loyal Customers
16059,65,5,1334.91,3,4,4,344,Loyal Customers
16062,9,3,906.06,5,4,3,543,Potential Loyalist
16063,259,1,335.32,1,2,2,122,Hibernating
16066,16,5,1521.04,4,4,4,444,Loyal Customers
16070,21,2,852.15,4,3,3,433,Potential Loyalist
16071,44,1,326.24,3,2,2,322,About to Sleep
16072,287,1,584.3199999999999,1,2,3,123,Hibernating
16073,296,1,122.4,1,2,1,121,Lost Customers
16076,2,10,2234.73,5,5,5,555,Champions
16078,283,1,79.2,1,2,1,121,Lost Customers
16079,16,3,1352.0,4,4,4,444,Loyal Customers
16080,81,2,217.16,2,3,1,231,Hibernating
16081,55,4,2641.82,3,4,5,345,Loyal Customers
16083,100,1,979.64,2,2,4,224,Can’t Lose Them
16084,298,1,436.18,1,2,2,122,Hibernating
16085,22,5,981.51,4,4,4,444,Loyal Customers
16086,58,4,944.13,3,4,4,344,Loyal Customers
16091,154,2,315.06,2,3,2,232,About to Sleep
16092,114,3,817.86,2,4,3,243,Needing Attention
16093,106,1,17.0,2,2,1,221,About to Sleep
16094,11,4,1078.23,5,4,4,544,Loyal Customers
16096,263,1,320.62,1,2,2,122,Hibernating
16097,239,1,185.04999999999998,1,2,1,121,Lost Customers
16098,87,6,1575.03,2,5,4,254,Can’t Lose Them
16099,49,3,731.9,3,4,3,343,Needing Attention
16101,70,1,1290.7,2,2,4,224,Can’t Lose Them
16102,41,3,1842.14,3,4,4,344,Loyal Customers
16103,6,6,1429.64,5,5,4,554,Champions
16104,61,1,298.21,3,2,2,322,About to Sleep
16105,248,1,336.96,1,2,2,122,Hibernating
16106,65,1,108.38,3,2,1,321,About to Sleep
16107,17,7,3204.1600000000003,4,5,5,455,Loyal Customers
16108,84,1,842.5,2,2,3,223,At Risk
16109,218,2,611.88,1,3,3,133,At Risk
16110,44,3,1320.95,3,4,4,344,Loyal Customers
16112,142,4,195.74,2,4,1,241,Others
16113,182,1,161.38,1,2,1,121,Lost Customers
16114,170,1,135.75000000000003,1,2,1,121,Lost Customers
16115,9,8,1660.8799999999999,5,5,4,554,Champions
16116,211,1,612.78,1,2,3,123,Hibernating
16117,189,1,232.21,1,2,1,121,Lost Customers
16119,7,2,423.36,5,3,2,532,Recent Customers
16120,58,4,1309.14,3,4,4,344,Loyal Customers
16121,56,2,854.66,3,3,3,333,Others
16122,72,3,578.7,2,4,3,243,Needing Attention
16123,51,1,307.78000000000003,3,2,2,322,About to Sleep
16124,316,1,249.0,1,2,2,122,Hibernating
16126,28,4,6287.77,4,4,5,445,Loyal Customers
16127,38,1,656.25,3,2,3,323,Needing Attention
16128,17,5,1880.22,4,4,4,444,Loyal Customers
16131,51,6,3506.54,3,5,5,355,Loyal Customers
16133,3,33,14589.04,5,5,5,555,Champions
16134,21,1,334.56,4,2,2,422,Recent Customers
16135,262,1,517.55,1,2,3,123,Hibernating
16136,59,3,709.38,3,4,3,343,Needing Attention
16139,18,3,635.4100000000001,4,4,3,443,Potential Loyalist
16140,65,1,601.04,3,2,3,323,Needing Attention
16141,87,1,620.4,2,2,3,223,At Risk
16142,249,1,535.34,1,2,3,123,Hibernating
16143,2,4,1613.5900000000001,5,4,4,544,Loyal Customers
16144,246,1,175.2,1,2,1,121,Lost Customers
16145,8,10,3496.71,5,5,5,555,Champions
16146,156,3,734.13,2,4,3,243,Needing Attention
16147,133,1,375.0,2,2,2,222,About to Sleep
16148,295,1,76.32000000000001,1,2,1,121,Lost Customers
16149,4,2,280.52,5,3,2,532,Recent Customers
16150,42,4,1659.6,3,4,4,344,Loyal Customers
16152,268,1,1829.04,1,2,4,124,Can’t Lose Them
16153,49,4,1609.22,3,4,4,344,Loyal Customers
16156,8,9,3092.04,5,5,5,555,Champions
16157,15,3,656.69,4,4,3,443,Potential Loyalist
16159,281,1,348.2,1,2,2,122,Hibernating
16160,64,2,1025.44,3,3,4,334,Promising
16161,1,16,4957.37,5,5,5,555,Champions
16162,251,1,37.4,1,2,1,121,Lost Customers
16163,231,1,415.00000000000006,1,2,2,122,Hibernating
16164,16,3,822.48,4,4,3,443,Potential Loyalist
16168,10,26,3511.8,5,5,5,555,Champions
16169,7,4,1822.97,5,4,4,544,Loyal Customers
16170,50,6,1885.05,3,5,4,354,Loyal Customers
16171,58,1,73.19999999999999,3,2,1,321,About to Sleep
16172,94,5,1140.21,2,4,4,244,Can’t Lose Them
16173,15,6,1418.32,4,5,4,454,Loyal Customers
16174,125,3,1009.55,2,4,4,244,Can’t Lose Them
16175,93,4,1037.5900000000001,2,4,4,244,Can’t Lose Them
16177,49,1,331.95,3,2,2,322,About to Sleep
16178,137,1,197.9,2,2,1,221,About to Sleep
16179,60,1,215.83,3,2,1,321,About to Sleep
16180,99,8,10254.18,2,5,5,255,Can’t Lose Them
16181,72,1,305.54,2,2,2,222,About to Sleep
16182,71,4,6617.65,2,4,5,245,Can’t Lose Them
16183,66,1,338.71000000000004,3,2,2,322,About to Sleep
16184,63,6,1158.79,3,5,4,354,Loyal Customers
16185,16,2,529.41,4,3,3,433,Potential Loyalist
16186,22,11,3699.2599999999998,4,5,5,455,Loyal Customers
16187,31,15,6911.4400000000005,3,5,5,355,Loyal Customers
16188,44,4,981.86,3,4,4,344,Loyal Customers
16189,15,2,215.48,4,3,1,431,Recent Customers
16190,39,1,215.08,3,2,1,321,About to Sleep
16191,2,11,4552.92,5,5,5,555,Champions
16193,236,1,314.45,1,2,2,122,Hibernating
16198,74,1,400.68100000000004,2,2,2,222,About to Sleep
16200,3,2,1068.8700000000001,5,3,4,534,Potential Loyalist
16201,2,4,1863.47,5,4,4,544,Loyal Customers
16203,58,3,422.2,3,4,2,342,Others
16204,22,1,384.18,4,2,2,422,Recent Customers
16205,30,4,757.63,4,4,3,443,Potential Loyalist
16206,54,4,537.0600000000001,3,4,3,343,Needing Attention
16207,24,1,394.38,4,2,2,422,Recent Customers
16208,44,2,664.26,3,3,3,333,Others
16209,88,5,2262.62,2,4,5,245,Can’t Lose Them
16210,1,14,14085.66,5,5,5,555,Champions
16211,88,1,547.02,2,2,3,223,At Risk
16212,18,2,690.34,4,3,3,433,Potential Loyalist
16213,78,1,159.0,2,2,1,221,About to Sleep
16214,170,3,1062.75,1,4,4,144,Can’t Lose Them
16215,80,1,242.35,2,2,2,222,About to Sleep
16216,266,1,914.9300000000001,1,2,3,123,Hibernating
16217,234,2,304.25,1,3,2,132,Hibernating
16218,29,6,2613.38,4,5,5,455,Loyal Customers
16221,36,2,694.12,3,3,3,333,Others
16222,317,1,773.55,1,2,3,123,Hibernating
16224,56,4,1295.3,3,4,4,344,Loyal Customers
16225,44,5,1096.32,3,4,4,344,Loyal Customers
16226,202,3,255.12,1,4,2,142,At Risk
16227,224,1,314.22,1,2,2,122,Hibernating
16229,86,2,1010.6,2,3,4,234,Can’t Lose Them
16230,189,2,542.03,1,3,3,133,At Risk
16232,43,4,990.88,3,4,4,344,Loyal Customers
16233,70,2,389.28000000000003,2,3,2,232,About to Sleep
16235,40,5,867.3100000000001,3,4,3,343,Needing Attention
16236,77,1,432.2,2,2,2,222,About to Sleep
16239,56,2,414.2,3,3,2,332,Others
16240,23,2,3718.8,4,3,5,435,Promising
16241,9,12,2312.66,5,5,5,555,Champions
16242,7,7,3579.86,5,5,5,555,Champions
16243,33,2,409.1,3,3,2,332,Others
16244,211,1,466.12,1,2,2,122,Hibernating
16245,23,3,1413.66,4,4,4,444,Loyal Customers
16247,169,1,114.56,1,2,1,121,Lost Customers
16248,61,1,152.94,3,2,1,321,About to Sleep
16249,52,5,1800.07,3,4,4,344,Loyal Customers
16250,260,1,163.3,1,2,1,121,Lost Customers
16253,66,2,3683.86,3,3,5,335,Loyal Customers
16255,16,7,2245.66,4,5,5,455,Loyal Customers
16256,266,1,752.4300000000001,1,2,3,123,Hibernating
16257,176,1,46.95,1,2,1,121,Lost Customers
16258,44,5,5203.51,3,4,5,345,Loyal Customers
16260,50,1,1035.45,3,2,4,324,Promising
16261,16,4,726.04,4,4,3,443,Potential Loyalist
16265,8,7,4606.1900000000005,5,5,5,555,Champions
16266,73,7,861.89,2,5,3,253,At Risk
16268,70,2,667.65,2,3,3,233,Needing Attention
16271,2,4,1271.42,5,4,4,544,Loyal Customers
16272,116,1,411.7,2,2,2,222,About to Sleep
16275,196,1,559.87,1,2,3,123,Hibernating
16276,176,1,810.6,1,2,3,123,Hibernating
16278,99,1,566.38,2,2,3,223,At Risk
16279,20,3,1502.78,4,4,4,444,Loyal Customers
16281,71,1,2062.06,2,2,5,225,Can’t Lose Them
16282,339,1,168.3,1,2,1,121,Lost Customers
16283,5,5,1570.81,5,4,4,544,Loyal Customers
16284,30,2,812.68,4,3,3,433,Potential Loyalist
16287,169,1,142.5,1,2,1,121,Lost Customers
16292,121,1,302.25,2,2,2,222,About to Sleep
16293,21,9,1870.24,4,5,4,454,Loyal Customers
16295,9,4,1328.55,5,4,4,544,Loyal Customers
16297,268,1,301.9,1,2,2,122,Hibernating
16298,22,3,598.2,4,4,3,443,Potential Loyalist
16302,126,1,233.22,2,2,1,221,About to Sleep
16303,25,3,5360.63,4,4,5,445,Loyal Customers
16305,138,1,361.22,2,2,2,222,About to Sleep
16306,213,5,564.17,1,4,3,143,At Risk
16308,37,4,2560.0,3,4,5,345,Loyal Customers
16309,105,2,706.57,2,3,3,233,Needing Attention
16311,17,2,616.26,4,3,3,433,Potential Loyalist
16313,2,2,274.15000000000003,5,3,2,532,Recent Customers
16315,330,1,226.37,1,2,1,121,Lost Customers
16316,63,7,2630.69,3,5,5,355,Loyal Customers
16317,119,3,1341.65,2,4,4,244,Can’t Lose Them
16318,34,1,328.15000000000003,3,2,2,322,About to Sleep
16319,217,1,404.40000000000003,1,2,2,122,Hibernating
16320,171,2,1038.46,1,3,4,134,Can’t Lose Them
16321,71,5,373.65000000000003,2,4,2,242,At Risk
16322,0,2,326.75,5,3,2,532,Recent Customers
16323,195,1,207.50000000000003,1,2,1,121,Lost Customers
16324,127,3,408.59000000000003,2,4,2,242,At Risk
16325,46,3,594.24,3,4,3,343,Needing Attention
16326,5,14,3039.2200000000003,5,5,5,555,Champions
16327,13,5,3284.67,4,4,5,445,Loyal Customers
16330,17,3,251.91,4,4,2,442,Recent Customers
16332,27,7,1582.8,4,5,4,454,Loyal Customers
16333,7,22,26626.8,5,5,5,555,Champions
16337,36,1,151.05,3,2,1,321,About to Sleep
16338,156,1,214.8,2,2,1,221,About to Sleep
16339,283,1,94.05,1,2,1,121,Lost Customers
16340,106,1,534.31,2,2,3,223,At Risk
16341,24,4,1971.8700000000001,4,4,4,444,Loyal Customers
16342,74,4,322.41,2,4,2,242,At Risk
16343,15,2,328.58,4,3,2,432,Recent Customers
16344,157,1,101.10000000000001,2,2,1,221,About to Sleep
16345,43,1,565.46,3,2,3,323,Needing Attention
16347,10,2,847.45,5,3,3,533,Potential Loyalist
16348,31,7,1415.65,3,5,4,354,Loyal Customers
16349,290,1,53.5,1,2,1,121,Lost Customers
16350,20,4,1116.47,4,4,4,444,Loyal Customers
16351,332,1,153.9,1,2,1,121,Lost Customers
16352,17,2,494.44,4,3,3,433,Potential Loyalist
16353,3,19,6165.71,5,5,5,555,Champions
16354,62,2,395.8,3,3,2,332,Others
16356,197,3,211.77,1,4,1,141,Lost Customers
16357,32,3,658.88,3,4,3,343,Needing Attention
16358,0,4,2027.5,5,4,5,545,Champions
16359,6,9,1750.92,5,5,4,554,Champions
16360,4,6,3450.41,5,5,5,555,Champions
16361,9,4,891.21,5,4,3,543,Potential Loyalist
16362,31,5,709.99,3,4,3,343,Needing Attention
16363,52,1,109.36000000000001,3,2,1,321,About to Sleep
16364,11,2,705.79,5,3,3,533,Potential Loyalist
16365,17,7,1171.96,4,5,4,454,Loyal Customers
16366,18,1,327.3,4,2,2,422,Recent Customers
16367,36,1,633.58,3,2,3,323,Needing Attention
16368,1,2,479.91,5,3,3,533,Potential Loyalist
16369,17,3,1545.41,4,4,4,444,Loyal Customers
16370,81,4,1301.91,2,4,4,244,Can’t Lose Them
16372,32,2,355.73,3,3,2,332,Others
16374,65,2,466.73,3,3,2,332,Others
16376,8,2,974.96,5,3,4,534,Potential Loyalist
16377,266,1,676.2,1,2,3,123,Hibernating
16378,246,3,362.95,1,4,2,142,At Risk
16379,3,4,2157.4,5,4,5,545,Champions
16380,60,1,1743.1499999999999,3,2,4,324,Promising
16383,74,2,643.76,2,3,3,233,Needing Attention
16384,89,2,584.5,2,3,3,233,Needing Attention
16385,59,2,407.66,3,3,2,332,Others
16386,28,2,302.57,4,3,2,432,Recent Customers
16387,322,1,94.36,1,2,1,121,Lost Customers
16389,52,4,1382.0700000000002,3,4,4,344,Loyal Customers
16392,269,1,217.89000000000001,1,2,1,121,Lost Customers
16393,1,11,2749.41,5,5,5,555,Champions
16394,56,5,1555.34,3,4,4,344,Loyal Customers
16395,60,5,1482.06,3,4,4,344,Loyal Customers
16398,153,2,1705.8,2,3,4,234,Can’t Lose Them
16399,18,2,408.02,4,3,2,432,Recent Customers
16400,94,1,303.93,2,2,2,222,About to Sleep
16401,0,12,4098.32,5,5,5,555,Champions
16402,264,1,87.8,1,2,1,121,Lost Customers
16403,311,1,177.5,1,2,1,121,Lost Customers
16404,69,1,443.05,2,2,2,222,About to Sleep
16405,301,2,167.25,1,3,1,131,Lost Customers
16406,18,1,154.35,4,2,1,421,Recent Customers
16407,12,10,2079.68,4,5,5,455,Loyal Customers
16409,35,5,2022.98,3,4,5,345,Loyal Customers
16411,18,1,83.15,4,2,1,421,Recent Customers
16412,53,1,135.99,3,2,1,321,About to Sleep
16413,56,1,262.2,3,2,2,322,About to Sleep
16414,21,2,126.25,4,3,1,431,Recent Customers
16415,43,1,200.27,3,2,1,321,About to Sleep
16416,26,3,1051.4,4,4,4,444,Loyal Customers
16418,44,3,631.12,3,4,3,343,Needing Attention
16419,112,6,958.71,2,5,4,254,Can’t Lose Them
16422,16,48,32659.08,4,5,5,455,Loyal Customers
16423,24,1,346.12,4,2,2,422,Recent Customers
16424,190,1,133.56,1,2,1,121,Lost Customers
16425,301,1,302.7,1,2,2,122,Hibernating
16426,1,10,1862.51,5,5,4,554,Champions
16427,262,2,241.06,1,3,1,131,Lost Customers
16429,105,1,284.55,2,2,2,222,About to Sleep
16430,56,1,300.85,3,2,2,322,About to Sleep
16431,212,3,623.28,1,4,3,143,At Risk
16432,63,1,287.40000000000003,3,2,2,322,About to Sleep
16433,27,1,184.26,4,2,1,421,Recent Customers
16434,28,7,1511.8,4,5,4,454,Loyal Customers
16438,5,5,798.35,5,4,3,543,Potential Loyalist
16440,7,5,3640.67,5,4,5,545,Champions
16441,66,2,381.2,3,3,2,332,Others
16442,1,2,462.24,5,3,2,532,Recent Customers
16444,45,4,654.67,3,4,3,343,Needing Attention
16445,33,1,230.51,3,2,1,321,About to Sleep
16446,0,2,168472.5,5,3,5,535,Loyal Customers
16447,135,1,255.91,2,2,2,222,About to Sleep
16448,197,1,182.99,1,2,1,121,Lost Customers
16449,197,2,707.69,1,3,3,133,At Risk
16450,149,1,311.92,2,2,2,222,About to Sleep
16451,87,1,266.97,2,2,2,222,About to Sleep
16454,44,2,6.9,3,3,1,331,About to Sleep
16455,63,4,1309.2,3,4,4,344,Loyal Customers
16456,98,4,1370.78,2,4,4,244,Can’t Lose Them
16457,217,1,208.36,1,2,1,121,Lost Customers
16458,2,17,3288.84,5,5,5,555,Champions
16460,27,3,811.23,4,4,3,443,Potential Loyalist
16461,177,1,142.92,1,2,1,121,Lost Customers
16462,73,3,136.0,2,4,1,241,Others
16463,20,4,1422.4,4,4,4,444,Loyal Customers
16464,19,3,1298.66,4,4,4,444,Loyal Customers
16466,33,7,1595.96,3,5,4,354,Loyal Customers
16468,73,1,74.9,2,2,1,221,About to Sleep
16469,23,4,625.42,4,4,3,443,Potential Loyalist
16470,51,3,536.4300000000001,3,4,3,343,Needing Attention
16471,274,1,223.95000000000002,1,2,1,121,Lost Customers
16473,164,3,316.11,1,4,2,142,At Risk
16474,6,7,1810.65,5,5,4,554,Champions
16475,87,4,544.3,2,4,3,243,Needing Attention
16477,63,5,1950.06,3,4,4,344,Loyal Customers
16478,24,3,331.0,4,4,2,442,Recent Customers
16479,9,2,300.83,5,3,2,532,Recent Customers
16480,75,1,769.29,2,2,3,223,At Risk
16482,15,1,220.62,4,2,1,421,Recent Customers
16483,191,1,139.35,1,2,1,121,Lost Customers
16484,173,2,404.3,1,3,2,132,Hibernating
16485,76,1,363.65,2,2,2,222,About to Sleep
16488,32,3,498.8,3,4,3,343,Needing Attention
16491,46,1,731.5,3,2,3,323,Needing Attention
16493,79,4,1351.63,2,4,4,244,Can’t Lose Them
16494,296,1,826.53,1,2,3,123,Hibernating
16495,2,3,648.26,5,4,3,543,Potential Loyalist
16496,8,3,1599.52,5,4,4,544,Loyal Customers
16497,49,6,2965.69,3,5,5,355,Loyal Customers
16498,160,2,100.97,2,3,1,231,Hibernating
16500,4,6,400.86,5,5,2,552,Potential Loyalist
16503,106,3,943.84,2,4,4,244,Can’t Lose Them
16504,24,1,465.88,4,2,2,422,Recent Customers
16505,31,1,777.6,3,2,3,323,Needing Attention
16506,19,2,90.30000000000001,4,3,1,431,Recent Customers
16509,296,1,363.70000000000005,1,2,2,122,Hibernating
16511,21,3,918.33,4,4,4,444,Loyal Customers
16513,4,4,874.59,5,4,3,543,Potential Loyalist
16515,51,5,1624.14,3,4,4,344,Loyal Customers
16516,29,1,101.69999999999999,4,2,1,421,Recent Customers
16517,276,1,162.70000000000002,1,2,1,121,Lost Customers
16518,60,2,484.32,3,3,3,333,Others
16519,24,1,111.38,4,2,1,421,Recent Customers
16520,185,2,720.8100000000001,1,3,3,133,At Risk
16523,1,21,9408.470000000001,5,5,5,555,Champions
16525,1,24,12225.01,5,5,5,555,Champions
16526,171,1,290.36,1,2,2,122,Hibernating
16527,80,1,228.06,2,2,1,221,About to Sleep
16528,3,1,244.41,5,2,2,522,Recent Customers
16529,189,1,455.25,1,2,2,122,Hibernating
16531,21,6,1151.77,4,5,4,454,Loyal Customers
16532,17,3,6748.8,4,4,5,445,Loyal Customers
16533,18,3,1082.81,4,4,4,444,Loyal Customers
16535,4,1,593.75,5,2,3,523,Potential Loyalist
16536,109,1,548.12,2,2,3,223,At Risk
16539,2,2,641.56,5,3,3,533,Potential Loyalist
16542,53,1,119.62,3,2,1,321,About to Sleep
16545,164,1,339.3,1,2,2,122,Hibernating
16546,290,1,487.75,1,2,3,123,Hibernating
16549,9,10,4034.9,5,5,5,555,Champions
16550,108,4,1744.31,2,4,4,244,Can’t Lose Them
16551,95,3,922.12,2,4,4,244,Can’t Lose Them
16552,242,1,284.44,1,2,2,122,Hibernating
16553,162,10,4110.38,2,5,5,255,Can’t Lose Them
16554,41,3,837.1,3,4,3,343,Needing Attention
16555,34,2,285.89,3,3,2,332,Others
16556,66,6,3002.94,3,5,5,355,Loyal Customers
16557,23,2,281.85,4,3,2,432,Recent Customers
16558,0,18,7457.9400000000005,5,5,5,555,Champions
16560,26,1,509.23,4,2,3,423,Potential Loyalist
16561,5,2,511.12,5,3,3,533,Potential Loyalist
16563,53,1,1077.74,3,2,4,324,Promising
16566,14,5,614.66,4,4,3,443,Potential Loyalist
16567,193,2,865.6,1,3,3,133,At Risk
16569,2,1,124.2,5,2,1,521,Recent Customers
16570,14,10,3738.4,4,5,5,455,Loyal Customers
16571,26,3,1421.69,4,4,4,444,Loyal Customers
16572,126,3,1009.6,2,4,4,244,Can’t Lose Them
16573,84,2,663.61,2,3,3,233,Needing Attention
16574,70,1,451.44,2,2,2,222,About to Sleep
16581,182,1,105.84,1,2,1,121,Lost Customers
16582,112,1,313.62,2,2,2,222,About to Sleep
16584,79,2,936.08,2,3,4,234,Can’t Lose Them
16586,248,1,463.95,1,2,2,122,Hibernating
16587,231,1,225.15,1,2,1,121,Lost Customers
16589,70,3,459.24,2,4,2,242,At Risk
16591,68,1,213.5,2,2,1,221,About to Sleep
16592,3,16,4113.68,5,5,5,555,Champions
16593,50,3,330.03,3,4,2,342,Others
16594,74,1,181.09,2,2,1,221,About to Sleep
16595,60,1,360.16,3,2,2,322,About to Sleep
16596,15,1,129.5,4,2,1,421,Recent Customers
16597,3,1,90.04,5,2,1,521,Recent Customers
16598,285,1,145.05,1,2,1,121,Lost Customers
16600,3,6,813.52,5,5,3,553,Potential Loyalist
16601,40,1,242.7,3,2,2,322,About to Sleep
16602,35,1,528.08,3,2,3,323,Needing Attention
16603,74,2,482.47,2,3,3,233,Needing Attention
16607,17,12,2692.89,4,5,5,455,Loyal Customers
16609,14,7,5493.46,4,5,5,455,Loyal Customers
16610,218,1,75.66,1,2,1,121,Lost Customers
16611,185,1,129.49,1,2,1,121,Lost Customers
16612,32,4,1187.66,3,4,4,344,Loyal Customers
16613,69,1,618.59,2,2,3,223,At Risk
16614,182,1,506.19,1,2,3,123,Hibernating
16616,14,2,500.42,4,3,3,433,Potential Loyalist
16617,235,1,151.85,1,2,1,121,Lost Customers
16618,30,5,2647.59,4,4,5,445,Loyal Customers
16619,263,1,226.21,1,2,1,121,Lost Customers
16620,3,2,178.96,5,3,1,531,Recent Customers
16621,51,4,813.48,3,4,3,343,Needing Attention
16623,245,1,129.45000000000002,1,2,1,121,Lost Customers
16624,80,2,810.57,2,3,3,233,Needing Attention
16625,274,1,333.08,1,2,2,122,Hibernating
16626,0,17,4413.1,5,5,5,555,Champions
16627,78,1,322.8,2,2,2,222,About to Sleep
16628,29,5,2188.05,4,4,5,445,Loyal Customers
16629,73,2,408.63,2,3,2,232,About to Sleep
16633,16,6,2883.1,4,5,5,455,Loyal Customers
16634,222,1,53.1,1,2,1,121,Lost Customers
16637,31,4,1154.47,3,4,4,344,Loyal Customers
16638,22,8,1609.92,4,5,4,454,Loyal Customers
16639,30,3,1257.51,4,4,4,444,Loyal Customers
16641,105,1,231.1,2,2,1,221,About to Sleep
16642,4,2,688.33,5,3,3,533,Potential Loyalist
16643,245,1,487.51,1,2,3,123,Hibernating
16644,177,2,833.78,1,3,3,133,At Risk
16647,169,2,214.06,1,3,1,131,Lost Customers
16648,42,1,290.66,3,2,2,322,About to Sleep
16650,71,1,518.42,2,2,3,223,At Risk
16652,58,7,6773.97,3,5,5,355,Loyal Customers
16653,15,2,1212.66,4,3,4,434,Potential Loyalist
16654,140,3,373.87,2,4,2,242,At Risk
16655,17,6,3789.52,4,5,5,455,Loyal Customers
16656,21,14,8197.04,4,5,5,455,Loyal Customers
16657,9,4,874.43,5,4,3,543,Potential Loyalist
16659,188,1,39.12,1,2,1,121,Lost Customers
16660,15,4,1267.65,4,4,4,444,Loyal Customers
16666,18,1,118.98,4,2,1,421,Recent Customers
16667,67,2,567.1800000000001,2,3,3,233,Needing Attention
16668,14,6,306.72,4,5,2,452,Others
16669,23,3,1348.88,4,4,4,444,Loyal Customers
16670,16,10,3692.29,4,5,5,455,Loyal Customers
16671,27,3,1692.27,4,4,4,444,Loyal Customers
16672,1,20,8134.9400000000005,5,5,5,555,Champions
16674,54,2,304.24,3,3,2,332,Others
16676,33,4,1592.12,3,4,4,344,Loyal Customers
16678,2,12,3109.99,5,5,5,555,Champions
16680,42,1,183.7,3,2,1,321,About to Sleep
16681,72,6,1770.3400000000001,2,5,4,254,Can’t Lose Them
16682,4,5,1028.0,5,4,4,544,Loyal Customers
16684,3,24,63540.16,5,5,5,555,Champions
16685,60,2,324.24,3,3,2,332,Others
16686,46,6,2608.75,3,5,5,355,Loyal Customers
16688,0,4,1260.8600000000001,5,4,4,544,Loyal Customers
16689,75,2,422.6,2,3,2,232,About to Sleep
16690,71,2,225.58,2,3,1,231,Hibernating
16692,255,2,1276.0,1,3,4,134,Can’t Lose Them
16693,68,2,477.86,2,3,2,232,About to Sleep
16696,134,4,657.9,2,4,3,243,Needing Attention
16697,240,1,112.75,1,2,1,121,Lost Customers
16698,226,2,1998.0,1,3,5,135,Can’t Lose Them
16700,8,12,4739.61,5,5,5,555,Champions
